"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"78","NIC1372","A",1e-05,0.648146,"NIC1372",4.081040025,-52.68228097,"South America"
"79","NIC1939","A",1e-05,0.649781,"NIC1939",14.80577,-61.147328,"Caribbean"
"80","NIC1177","A",1e-05,0.651775,"NIC1177",-12.881345,-69.49006297,"South America"
"81","NIC1163","A",1e-05,0.655417,"NIC1163",-12.875965,-69.49581496,"South America"
"82","QG942","A",1e-05,0.655976,"QG942",9.144538,-79.854772,"Central America"
"83","NIC1928","A",1e-05,0.656433,"NIC1928",14.719237,-61.100187,"Caribbean"
"84","NIC459","A",0.659358,0.659358,"NIC459",4.08161,-52.68424,"South America"
"85","QG3793","A",1e-05,0.660062,"QG3793",10.42583333,-84.00995,"Central America"
"86","NIC1192","A",1e-05,0.661642,"NIC1192",-12.849763,-69.45771201,"South America"
"87","JU1821","A",0.662732,0.662732,"JU1821",4.087967,-52.675167,"South America"
"88","NIC1126","A",1e-05,0.667956,"NIC1126",-12.874715,-69.49602501,"South America"
"89","QG5305","A",1e-05,0.668373,"QG5305",6.9194,158.271,"Micronesia"
"90","NIC2365","A",1e-05,0.67193,"NIC2365",4.038977036,-52.667358,"South America"
"91","NIC1290","A",0.155497,0.674586,"NIC1290",3.605792988,-53.17799502,"South America"
"92","NIC407","A",0.243244,0.674617,"NIC407",5.41418,-53.65416,"South America"
"93","JU2505","A",0.159868,0.675605,"JU2505",10.4708,-84.6452,"Central America"
"94","NIC898","A",1e-05,0.675881,"NIC898",22.01967,121.57357,"Taiwan"
"95","QG3786","A",1e-05,0.680065,"QG3786",10.42963,-84.00833,"Central America"
"96","QG823","A",1e-05,0.680219,"QG823",9.152413,-79.850852,"Central America"
"97","NIC894","A",1e-05,0.680263,"NIC894",22.01967,121.57357,"Taiwan"
"98","NIC895","A",1e-05,0.680263,"NIC895",22.01967,121.57357,"Taiwan"
"99","QG4646","A",1e-05,0.681037,"QG4646",6.8567,158.2236,"Micronesia"
"100","QG4782","A",1e-05,0.681207,"QG4782",6.8567,158.2236,"Micronesia"
"101","QG4869","A",1e-05,0.681207,"QG4869",6.8567,158.2236,"Micronesia"
"102","HPT56","A",1e-05,0.682783,"HPT56",-8.52582,115.167492,"Indonesia"
"103","JU1835","A",0.313689,0.686051,"JU1835",4.085783,-52.6791,"South America"
"104","QG3850","A",1e-05,0.689782,"QG3850",10.42972,-84.00718,"Central America"
"105","NIC391","A",1e-05,0.691953,"NIC391",4.03715,-52.67126,"South America"
"106","QG3868","A",0.008316,0.692211,"QG3868",10.43888,-84.01353,"Central America"
"107","NIC1252","A",1e-05,0.69582,"NIC1252",4.085349999,-52.68294297,"South America"
"108","JU1870","A",1e-05,0.69777,"JU1870",4.082883,-52.679783,"South America"
"109","NIC203","A",1e-05,0.699164,"NIC203",16.0459,-61.6262,"Caribbean"
"110","NIC312","A",1e-05,0.703254,"NIC312",4.03892,-52.67656,"South America"
"111","NIC925","A",1e-05,0.704088,"NIC925",4.03975,-52.67435,"South America"
"112","NIC934","A",1e-05,0.704971,"NIC934",4.04783,-52.67766,"South America"
"113","NIC945","A",1e-05,0.709926,"NIC945",4.03707,-52.6772,"South America"
"114","NIC1381","A",0.03632,0.711845,"NIC1381",4.039456984,-52.67586404,"South America"
"115","NIC1422","A",1e-05,0.716196,"NIC1422",3.639726033,-53.20330401,"South America"
"116","NIC1408","A",1e-05,0.718203,"NIC1408",3.641236033,-53.18958099,"South America"
"117","NIC953","A",1e-05,0.718812,"NIC953",4.03828,-52.6715,"South America"
"118","NIC1395","A",1e-05,0.71984,"NIC1395",3.632552968,-53.20619199,"South America"
"119","NIC444","A",1e-05,0.7247,"NIC444",4.08422,-52.67452,"South America"
"120","NIC905","A",1e-05,0.72596,"NIC905",4.03799,-52.67317,"South America"
"121","NIC2362","A",1e-05,0.726638,"NIC2362",4.038404971,-52.677023,"South America"
"122","JU1975","A",1e-05,0.727017,"JU1975",-2.96,-59.84,"South America"
"123","NIC917","A",1e-05,0.729055,"NIC917",4.03446,-52.67816,"South America"
"124","NIC1855","A",1e-05,0.730028,"NIC1855",14.675129,-61.095721,"Caribbean"
"125","NIC363","A",1e-05,0.731122,"NIC363",4.95234,-52.49148,"South America"
"126","QG3877","A",1e-05,0.732465,"QG3877",10.43008,-84.00894,"Central America"
"127","QG3852","A",1e-05,0.732957,"QG3852",10.41900556,-84.00699722,"Central America"
"128","NIC1181","A",1e-05,0.734085,"NIC1181",-12.88332003,-69.48725897,"South America"
"129","NIC903","A",0.734674,0.734674,"NIC903",4.04877,-52.67666,"South America"
"130","NIC940","A",1.1e-05,0.735499,"NIC940",4.03091,-52.68124,"South America"
"131","HPT25","A",1e-05,0.737098,"HPT25",-8.5315,116.239193,"Indonesia"
"132","NIC933","A",1e-05,0.740273,"NIC933",4.04237,-52.68256,"South America"
"133","NIC354","A",1e-05,0.741802,"NIC354",4.0881,-52.6753,"South America"
"134","JU1976","A",1e-05,0.741985,"JU1976",-2.96,-59.84,"South America"
"135","HPT39","A",1e-05,0.74344,"HPT39",-5.252764,119.865139,"Indonesia"
"136","NIC389","A",1e-05,0.745143,"NIC389",5.29111,-53.05539,"South America"
"137","NIC2373","A",0.252047,0.747693,"NIC2373",4.042470027,-52.67842798,"South America"
"138","NIC311","A",1e-05,0.748315,"NIC311",4.09125,-52.67489,"South America"
"139","NIC938","A",1e-05,0.748606,"NIC938",4.03397,-52.67852,"South America"
"140","NIC1165","A",1e-05,0.751583,"NIC1165",-12.87688399,-69.49484501,"South America"
"141","NIC94","A",0.118796,0.753802,"NIC94",4.08747,-52.67394,"South America"
"142","NIC1929","A",1e-05,0.757588,"NIC1929",14.670499,-61.09485,"Caribbean"
"143","NIC1137","A",1.5e-05,0.760928,"NIC1137",-12.872141,-69.49788203,"South America"
"144","HPT33","A",1e-05,0.762348,"HPT33",-5.2563,119.86386,"Indonesia"
"145","NIC1432","A",1e-05,0.769509,"NIC1432",4.087813022,-52.67992197,"South America"
"146","NIC1028","A",1e-05,0.770191,"NIC1028",4.03896,-52.66843,"South America"
"147","QG3871","A",0.084794,0.773878,"QG3871",10.44027,-84.01227,"Central America"
"148","QG3790","A",1e-05,0.776156,"QG3790",10.42551667,-84.01403333,"Central America"
"149","QG3818","A",1e-05,0.776914,"QG3818",10.4262,-84.0013167,"Central America"
"150","NIC1478","A",0.211363,0.788377,"NIC1478",4.086242002,-52.67756699,"South America"
"151","NIC989","A",1e-05,0.794482,"NIC989",4.03713,-52.67196,"South America"
"152","NIC105","A",1e-05,0.795874,"NIC105",4.08747,-52.67394,"South America"
"153","NIC2366","A",1e-05,0.796773,"NIC2366",4.038928002,-52.66763904,"South America"
"154","NIC753","A",1e-05,0.797785,"NIC753",15.39802,-61.31219,"Caribbean"
"155","QG3845","A",1e-05,0.802791,"QG3845",10.43082,-84.01138,"Central America"
"156","QG3847","A",1e-05,0.803053,"QG3847",10.41828889,-84.00399167,"Central America"
"157","NIC1112","A",0.18208,0.806269,"NIC1112",-12.829016,-71.377696,"South America"
"158","NIC1962","A",1e-05,0.806277,"NIC1962",14.744117,-61.093023,"Caribbean"
"159","JU1819","A",0.19275,0.80699,"JU1819",4.08805,-52.675667,"South America"
"160","NIC300","A",0.807721,0.807721,"NIC300",4.08969,-52.67731,"South America"
"161","NIC2363","A",1e-05,0.808709,"NIC2363",4.037193032,-52.67742399,"South America"
"162","NIC1389","A",1e-05,0.808755,"NIC1389",3.616803959,-53.19629196,"South America"
"163","NIC57","A",1e-05,0.814812,"NIC57",4.08658,-52.67928,"South America"
"164","EG6180","A",1e-05,0.815696,"EG6180",18.3,-65.8,"Caribbean"
"165","QG3009","A",1e-05,0.81627,"QG3009",9.16005,-79.841,"Central America"
"166","NIC468","A",0.818409,0.818409,"NIC468",4.0883,-52.67541,"South America"
"167","NIC1155","A",1e-05,0.820365,"NIC1155",-12.87564204,-69.49654997,"South America"
"168","QG3539","A",1e-05,0.820435,"QG3539",10.42332222,-84.00135556,"Central America"
"169","NIC1343","A",0.120765,0.8233,"NIC1343",4.048513966,-52.67673198,"South America"
"170","NIC586","A",1e-05,0.823398,"NIC586",15.40493,-61.34619,"Caribbean"
"171","QG3807","A",1e-05,0.827265,"QG3807",10.43182,-84.01499,"Central America"
"172","NIC1657","A",1e-05,0.829644,"NIC1657",25.02814,121.74912,"Taiwan"
"173","NIC1656","A",1e-05,0.829719,"NIC1656",25.02814,121.74912,"Taiwan"
"174","QG848","A",1e-05,0.830002,"QG848",9.15445,-79.82763,"Central America"
"175","NIC489","A",1e-05,0.83246,"NIC489",4.08695,-52.67731,"South America"
"176","QG981","A",1e-05,0.833826,"QG981",9.14576403,-79.8544232,"Central America"
"177","NIC1917","A",1e-05,0.835184,"NIC1917",14.67639,-61.090457,"Caribbean"
"178","NIC920","A",1e-05,0.839123,"NIC920",4.04232,-52.68144,"South America"
"179","QG3843","A",1e-05,0.841344,"QG3843",10.42963,-84.00833,"Central America"
"180","QG3543","A",1e-05,0.843697,"QG3543",10.42641667,-84.01201667,"Central America"
"181","NIC1004","A",1e-05,0.845126,"NIC1004",4.03896,-52.66843,"South America"
"182","NIC572","A",1e-05,0.845591,"NIC572",15.47461,-61.29876,"Caribbean"
"183","NIC571","A",1e-05,0.845646,"NIC571",15.47461,-61.29876,"Caribbean"
"184","NIC994","A",1e-05,0.845658,"NIC994",4.04243,-52.67869,"South America"
"185","NIC908","A",1e-05,0.84685,"NIC908",4.04372,-52.67704,"South America"
"186","NIC425","A",1e-05,0.847916,"NIC425",5.53544,-53.5634,"South America"
"187","NIC1477","A",1e-05,0.849416,"NIC1477",4.086242002,-52.67756699,"South America"
"188","NIC1391","A",1e-05,0.85049,"NIC1391",3.596770959,-53.17791598,"South America"
"189","NIC1341","A",0.146973,0.852767,"NIC1341",4.047429012,-52.67763203,"South America"
"190","NIC941","A",1e-05,0.85378,"NIC941",4.03687,-52.67743,"South America"
"191","QG3817","A",1e-05,0.855203,"QG3817",10.42972,-84.00742,"Central America"
"192","NIC284","A",0.85876,0.85876,"NIC284",4.07513,-52.6921,"South America"
"193","JU1851","A",0.859117,0.859117,"JU1851",4.087367,-52.682217,"South America"
"194","NIC957","A",1e-05,0.864669,"NIC957",4.03952,-52.67598,"South America"
"195","NIC426","A",0.131575,0.868165,"NIC426",5.41125,-53.65478,"South America"
"196","JU1850","A",0.86888,0.86888,"JU1850",4.086683,-52.68165,"South America"
"197","QG3800","A",1e-05,0.86958,"QG3800",10.42974,-84.00938,"Central America"
"198","NIC939","A",1e-05,0.87021,"NIC939",4.03128,-52.68028,"South America"
"199","NIC904","A",1e-05,0.871816,"NIC904",4.03117,-52.68019,"South America"
"200","NIC983","A",1e-05,0.872266,"NIC983",4.03848,-52.67002,"South America"
"201","NIC1268","A",1e-05,0.875483,"NIC1268",3.608203959,-53.175201,"South America"
"202","NIC450","A",0.123846,0.875894,"NIC450",4.08926,-52.67607,"South America"
"203","NIC2367","A",1e-05,0.878394,"NIC2367",4.038957004,-52.66788497,"South America"
"204","NIC1323","A",1e-05,0.879362,"NIC1323",4.556285972,-52.20881601,"South America"
"205","NIC936","A",1e-05,0.881531,"NIC936",4.03149,-52.68573,"South America"
"206","NIC1317","A",1e-05,0.882056,"NIC1317",4.555320963,-52.209778,"South America"
"207","NIC1344","A",1e-05,0.889866,"NIC1344",4.055127036,-52.67816302,"South America"
"208","QG3848","A",1e-05,0.890142,"QG3848",10.43082,-84.01138,"Central America"
"209","QG3521","A",1e-05,0.891645,"QG3521",10.42643333,-84.01193333,"Central America"
"210","NIC436","A",1e-05,0.895006,"NIC436",4.08678,-52.67515,"South America"
"211","QG850","A",1e-05,0.897678,"QG850",9.159436,-79.844493,"Central America"
"212","QG3808","A",1e-05,0.899168,"QG3808",10.43288,-84.00678,"Central America"
"213","NIC533","A",1e-05,0.899278,"NIC533",16.01855,-61.597903,"Caribbean"
"214","NIC540","A",1e-05,0.900828,"NIC540",15.23686,-61.34787,"Caribbean"
"215","NIC314","A",0.093273,0.906467,"NIC314",4.03715,-52.67214,"South America"
"216","QG3834","A",1e-05,0.908863,"QG3834",10.42972,-84.00718,"Central America"
"217","NIC1378","A",0.090874,0.908866,"NIC1378",4.0951,-52.686219,"South America"
"218","NIC535","A",1e-05,0.911124,"NIC535",15.23686,-61.34787,"Caribbean"
"219","NIC404","A",0.082954,0.916786,"NIC404",5.41011,-53.65462,"South America"
"220","JU1845","A",0.07869,0.921048,"JU1845",4.089583,-52.67705,"South America"
"221","NIC551","A",1e-05,0.921144,"NIC551",15.56923,-61.3744,"Caribbean"
"222","NIC1976","A",1e-05,0.921357,"NIC1976",14.67639,-61.090457,"Caribbean"
"223","NIC1386","A",1e-05,0.928752,"NIC1386",3.602447016,-53.19164,"South America"
"224","QG5319","A",1e-05,0.931194,"QG5319",6.8569,158.2198,"Micronesia"
"225","NIC1254","A",0.063779,0.935961,"NIC1254",4.085349999,-52.68294297,"South America"
"226","NIC1363","A",1e-05,0.939046,"NIC1363",4.058048967,-52.67827903,"South America"
"227","NIC1116","A",1e-05,0.943634,"NIC1116",-12.838824,-71.365178,"South America"
"228","NIC321","A",1e-05,0.944081,"NIC321",5.53515,-53.56151,"South America"
"229","JU1847","A",1.5e-05,0.945437,"JU1847",4.090833,-52.67465,"South America"
"230","NIC51","A",1e-05,0.947622,"NIC51",4.08729,-52.68139,"South America"
"231","QG3785","A",1e-05,0.950627,"QG3785",10.43082,-84.01138,"Central America"
"232","QG3831","A",1e-05,0.951577,"QG3831",10.43182,-84.01499,"Central America"
"233","NIC365","A",0.047811,0.951929,"NIC365",4.03617,-52.67805,"South America"
"234","NIC570","A",1e-05,0.95462,"NIC570",15.47461,-61.29876,"Caribbean"
"235","NIC1307","A",1e-05,0.961623,"NIC1307",4.868027978,-52.34595903,"South America"
"236","NIC1152","A",1e-05,0.964096,"NIC1152",-12.87629499,-69.49540299,"South America"
"237","NIC1193","A",1e-05,0.964547,"NIC1193",-12.84973802,-69.45760002,"South America"
"238","NIC1321","A",0.032404,0.967336,"NIC1321",4.558942029,-52.20779099,"South America"
"239","NIC1914","A",1e-05,0.969343,"NIC1914",14.724882,-61.105406,"Caribbean"
"240","NIC1142","A",1.4e-05,0.969869,"NIC1142",-12.87388603,-69.49565898,"South America"
"241","NIC1033","A",1e-05,0.971444,"NIC1033",4.03724,-52.67196,"South America"
"242","NIC1300","A",1e-05,0.978025,"NIC1300",3.594842032,-53.17887696,"South America"
"243","NIC1392","A",1e-05,0.980825,"NIC1392",3.601659033,-53.190647,"South America"
"244","NIC1415","A",1e-05,0.985645,"NIC1415",3.637292013,-53.20446499,"South America"
"245","JU1838","A",1e-05,0.991817,"JU1838",4.085517,-52.681917,"South America"
"246","ECA3053","A",1e-05,0.999435,"ECA3053",20.0389764,-155.4399684,"Hawaii"
"247","ECA1313","A",1e-05,0.999705,"ECA1313",20.04062,-155.4413,"Hawaii"
"248","NIC942","A",1.7e-05,0.999709,"NIC942",4.04007,-52.67494,"South America"
"249","NIC1648","A",1.7e-05,0.999712,"NIC1648",25.06574,121.82753,"Taiwan"
"250","QG5628","A",1e-05,0.999716,"QG5628",6.9171,158.2622,"Micronesia"
"251","ECA1311","A",1e-05,0.999718,"ECA1311",20.04062,-155.4413,"Hawaii"
"252","NIC1543","A",1e-05,0.999718,"NIC1543",25.05704,121.77109,"Taiwan"
"253","NIC1915","A",1e-05,0.999719,"NIC1915",14.67639,-61.090457,"Caribbean"
"254","NIC1916","A",1e-05,0.999719,"NIC1916",14.67639,-61.090457,"Caribbean"
"255","ECA798","A",1e-05,0.99972,"ECA798",19.906725,-155.141275,"Hawaii"
"256","JU1636","A",1e-05,0.99972,"JU1636",17.129,-25.0966,"Africa"
"257","NIC763","A",1e-05,0.99972,"NIC763",15.33997,-61.30419,"Caribbean"
"258","QG4695","A",1e-05,0.99972,"QG4695",6.8648,158.1774,"Micronesia"
"259","QG5262","A",1e-05,0.99972,"QG5262",6.8648,158.1774,"Micronesia"
"260","QG5551","A",1e-05,0.99972,"QG5551",6.9171,158.2622,"Micronesia"
"261","ECA1299","A",1e-05,0.999721,"ECA1299",21.34198,-157.8095,"Hawaii"
"262","ECA2909","A",1e-05,0.999721,"ECA2909",19.11058638,-155.8263837,"Hawaii"
"263","JU1631","A",1e-05,0.999721,"JU1631",17.1404,-25.1261,"Africa"
"264","NIC122","A",1e-05,0.999721,"NIC122",16.1779,-61.6563,"Caribbean"
"265","NIC1918","A",1e-05,0.999721,"NIC1918",14.676352,-61.090455,"Caribbean"
"266","QG5629","A",1e-05,0.999721,"QG5629",6.9169,158.2622,"Micronesia"
"267","ECA1301","A",1e-05,0.999722,"ECA1301",21.34202,-157.8096,"Hawaii"
"268","NIC1658","A",1e-05,0.999722,"NIC1658",25.02814,121.74912,"Taiwan"
"269","QG4779","A",1e-05,0.999722,"QG4779",6.9171,158.2622,"Micronesia"
"270","NIC124","A",1e-05,0.999723,"NIC124",16.0435,-61.643,"Caribbean"
"271","NIC584","A",1e-05,0.999723,"NIC584",15.40368,-61.34699,"Caribbean"
"272","NIC587","A",1e-05,0.999723,"NIC587",15.40528,-61.34618,"Caribbean"
"273","NIC970","A",1e-05,0.999723,"NIC970",4.03085,-52.68408,"South America"
"274","QG5366","A",1e-05,0.999723,"QG5366",6.9169,158.2622,"Micronesia"
"275","JU1373","A",1e-05,0.999724,"JU1373",-21.0473,55.6885,"Africa"
"276","NIC1150","A",1e-05,0.999724,"NIC1150",-12.87688499,-69.49274903,"South America"
"277","NIC1603","A",1e-05,0.999724,"NIC1603",24.68897,121.13965,"Taiwan"
"278","NIC1650","A",1e-05,0.999724,"NIC1650",25.06574,121.82753,"Taiwan"
"279","TWN2103","A",1e-05,0.999724,"TWN2103",25.16666667,121.5166667,"Taiwan"
"280","ECA1518","A",1e-05,0.999725,"ECA1518",21.39774444,-157.8914889,"Hawaii"
"281","JU3170","A",1e-05,0.999725,"JU3170",0.289,6.612,"Africa"
"282","NIC114","A",1e-05,0.999725,"NIC114",16.0435,-61.643,"Caribbean"
"283","NIC1149","A",1.1e-05,0.999725,"NIC1149",-12.87644897,-69.49256002,"South America"
"284","NIC1277","A",1e-05,0.999725,"NIC1277",3.607720993,-53.19995603,"South America"
"285","NIC746","A",1e-05,0.999725,"NIC746",15.31929,-61.30588,"Caribbean"
"286","QG3011","A",1e-05,0.999725,"QG3011",9.159966667,-79.84096667,"Central America"
"287","QG3811","A",1e-05,0.999725,"QG3811",10.43288,-84.00678,"Central America"
"288","JU1640","A",1e-05,0.999726,"JU1640",15.084,-23.5215,"Africa"
"289","NIC1140","A",1e-05,0.999726,"NIC1140",-12.87255297,-69.49927501,"South America"
"290","NIC1179","A",1e-05,0.999726,"NIC1179",-12.882596,-69.48865003,"South America"
"291","QG3055","A",1e-05,0.999726,"QG3055",9.16484,-79.83659,"Central America"
"292","ECA1401","A",1e-05,0.999727,"ECA1401",21.342699,-157.821547,"Hawaii"
"293","ECA2920","A",1e-05,0.999727,"ECA2920",21.355658,-157.7645652,"Hawaii"
"294","NIC1167","A",1e-05,0.999727,"NIC1167",-12.87739897,-69.49448098,"South America"
"295","NIC1548","A",1.3e-05,0.999727,"NIC1548",25.05343,121.77265,"Taiwan"
"296","NIC1549","A",1e-05,0.999727,"NIC1549",25.05343,121.77265,"Taiwan"
"297","NIC1586","A",1e-05,0.999727,"NIC1586",23.58878,121.33879,"Taiwan"
"298","NIC751","A",1e-05,0.999727,"NIC751",15.39709,-61.31183,"Caribbean"
"299","QG1004","A",1.3e-05,0.999727,"QG1004",9.164456,-79.844623,"Central America"
"300","QG4754","A",1e-05,0.999727,"QG4754",6.9169,158.2622,"Micronesia"
"301","QG921","A",1.3e-05,0.999727,"QG921",9.164456,-79.844623,"Central America"
"302","ECA2899","A",1e-05,0.999728,"ECA2899",21.355658,-157.7645652,"Hawaii"
"303","ECA2910","A",1e-05,0.999728,"ECA2910",21.355658,-157.7645652,"Hawaii"
"304","NIC1547","A",1e-05,0.999728,"NIC1547",25.05343,121.77265,"Taiwan"
"305","NIC1556","A",1e-05,0.999728,"NIC1556",25.02132,121.73295,"Taiwan"
"306","NIC1653","A",1e-05,0.999728,"NIC1653",25.02814,121.74912,"Taiwan"
"307","QG5365","A",1e-05,0.999728,"QG5365",6.9169,158.2622,"Micronesia"
"308","QG5588","A",1e-05,0.999728,"QG5588",6.9066,158.1818,"Micronesia"
"309","ECA1303","A",1e-05,0.999729,"ECA1303",21.34202,-157.8096,"Hawaii"
"310","ECA1599","A",1e-05,0.999729,"ECA1599",21.394489,-157.90023,"Hawaii"
"311","ECA2087","A",1e-05,0.999729,"ECA2087",21.394489,-157.90023,"Hawaii"
"312","ECA788","A",1e-05,0.999729,"ECA788",21.362625,-157.779914,"Hawaii"
"313","ECA789","A",1e-05,0.999729,"ECA789",21.336056,-157.799786,"Hawaii"
