"","samples","cluster","frac_cluster","max_frac","strain","lat","long","geo"
"67","NIC1383","A",1e-05,0.588205,"NIC1383",4.038909981,-52.673385,"South America"
"68","NIC986","A",1e-05,0.58889,"NIC986",4.03726,-52.67243,"South America"
"69","NIC454","A",1e-05,0.591383,"NIC454",4.08318,-52.68343,"South America"
"70","NIC461","A",1e-05,0.591383,"NIC461",4.08318,-52.68343,"South America"
"71","NIC773","A",1e-05,0.593563,"NIC773",15.3456,-61.30918,"Caribbean"
"72","ECA806","A",1e-05,0.596558,"ECA806",20.813647,-156.118573,"Hawaii"
"73","HPT56","A",1e-05,0.596775,"HPT56",-8.52582,115.167492,"Indonesia"
"74","NIC929","A",1e-05,0.596993,"NIC929",4.04027,-52.67537,"South America"
"75","NIC2362","A",1e-05,0.599633,"NIC2362",4.038404971,-52.677023,"South America"
"76","NIC1886","A",1e-05,0.600818,"NIC1886",14.705951,-61.092991,"Caribbean"
"77","NIC404","A",1e-05,0.602134,"NIC404",5.41011,-53.65462,"South America"
"78","QG3799","A",1e-05,0.606892,"QG3799",10.43008,-84.00894,"Central America"
"79","NIC436","A",1e-05,0.607059,"NIC436",4.08678,-52.67515,"South America"
"80","QG3786","A",1e-05,0.608195,"QG3786",10.42963,-84.00833,"Central America"
"81","NIC944","A",1e-05,0.611957,"NIC944",4.03799,-52.6772,"South America"
"82","NIC1028","A",1e-05,0.614173,"NIC1028",4.03896,-52.66843,"South America"
"83","NIC322","A",1e-05,0.617587,"NIC322",5.29111,-53.05539,"South America"
"84","JU1635","A",1e-05,0.618471,"JU1635",17.121,-25.0492,"Africa"
"85","NIC1555","A",1e-05,0.618556,"NIC1555",25.02132,121.73295,"Taiwan"
"86","NIC1382","A",1e-05,0.6223,"NIC1382",4.038440008,-52.67334703,"South America"
"87","JU1819","A",1e-05,0.622375,"JU1819",4.08805,-52.675667,"South America"
"88","NIC417","A",1e-05,0.625189,"NIC417",4.07829,-52.68732,"South America"
"89","NIC916","A",1e-05,0.630644,"NIC916",4.03928,-52.67371,"South America"
"90","JU1849","A",1e-05,0.630826,"JU1849",4.086683,-52.68165,"South America"
"91","QG3845","A",1e-05,0.631395,"QG3845",10.43082,-84.01138,"Central America"
"92","NIC1376","A",1e-05,0.632085,"NIC1376",4.083392993,-52.68151998,"South America"
"93","NIC1928","A",1e-05,0.632443,"NIC1928",14.719237,-61.100187,"Caribbean"
"94","NIC1433","A",1e-05,0.632821,"NIC1433",4.055725001,-52.67804501,"South America"
"95","NIC1425","A",1e-05,0.632922,"NIC1425",4.039971968,-52.674937,"South America"
"96","NIC1372","A",1e-05,0.637485,"NIC1372",4.081040025,-52.68228097,"South America"
"97","NIC2357","A",1e-05,0.637861,"NIC2357",4.039690001,-52.67415999,"South America"
"98","QG3522","A",1e-05,0.638886,"QG3522",10.42974,-84.00938,"Central America"
"99","QG3024","A",1e-05,0.640944,"QG3024",9.1584,-79.84555,"Central America"
"100","NIC2368","A",1e-05,0.647477,"NIC2368",4.039645996,-52.67438103,"South America"
"101","NIC1976","A",1e-05,0.651998,"NIC1976",14.67639,-61.090457,"Caribbean"
"102","NIC2366","A",1e-05,0.652211,"NIC2366",4.038928002,-52.66763904,"South America"
"103","NIC1163","A",1e-05,0.652424,"NIC1163",-12.875965,-69.49581496,"South America"
"104","NIC1422","A",1e-05,0.653323,"NIC1422",3.639726033,-53.20330401,"South America"
"105","QG3880","A",1e-05,0.653954,"QG3880",10.43089,-84.00684,"Central America"
"106","NIC51","A",1e-05,0.654095,"NIC51",4.08729,-52.68139,"South America"
"107","QG3793","A",1e-05,0.654109,"QG3793",10.42583333,-84.00995,"Central America"
"108","NIC1321","A",1e-05,0.65532,"NIC1321",4.558942029,-52.20779099,"South America"
"109","NIC1393","A",1e-05,0.660226,"NIC1393",3.621482989,-53.21409596,"South America"
"110","NIC1192","A",1e-05,0.66187,"NIC1192",-12.849763,-69.45771201,"South America"
"111","NIC1126","A",1e-05,0.667705,"NIC1126",-12.874715,-69.49602501,"South America"
"112","NIC933","A",1e-05,0.668716,"NIC933",4.04237,-52.68256,"South America"
"113","NIC905","A",1e-05,0.668966,"NIC905",4.03799,-52.67317,"South America"
"114","NIC1177","A",1e-05,0.669649,"NIC1177",-12.881345,-69.49006297,"South America"
"115","QG3877","A",1e-05,0.671016,"QG3877",10.43008,-84.00894,"Central America"
"116","NIC1476","A",1e-05,0.679884,"NIC1476",4.086242002,-52.67756699,"South America"
"117","NIC983","A",1e-05,0.680295,"NIC983",4.03848,-52.67002,"South America"
"118","NIC953","A",1e-05,0.683996,"NIC953",4.03828,-52.6715,"South America"
"119","QG3868","A",1e-05,0.685408,"QG3868",10.43888,-84.01353,"Central America"
"120","QG3871","A",1e-05,0.685664,"QG3871",10.44027,-84.01227,"Central America"
"121","QG823","A",0.006272,0.687002,"QG823",9.152413,-79.850852,"Central America"
"122","NIC94","A",1e-05,0.692654,"NIC94",4.08747,-52.67394,"South America"
"123","NIC1381","A",1e-05,0.692928,"NIC1381",4.039456984,-52.67586404,"South America"
"124","QG853","A",1e-05,0.69347,"QG853",9.159372,-79.835975,"Central America"
"125","NIC1272","A",1e-05,0.694219,"NIC1272",3.648232995,-53.19701498,"South America"
"126","NIC280","A",1e-05,0.69559,"NIC280",4.08711,-52.67839,"South America"
"127","NIC459","A",1e-05,0.696985,"NIC459",4.08161,-52.68424,"South America"
"128","NIC1275","A",1e-05,0.698636,"NIC1275",3.643404013,-53.19835701,"South America"
"129","NIC1400","A",1e-05,0.699453,"NIC1400",4.561057035,-52.18330602,"South America"
"130","NIC917","A",1e-05,0.704458,"NIC917",4.03446,-52.67816,"South America"
"131","NIC105","A",1e-05,0.712228,"NIC105",4.08747,-52.67394,"South America"
"132","NIC1410","A",1e-05,0.714934,"NIC1410",3.61230799,-53.21481999,"South America"
"133","NIC2375","A",1e-05,0.719479,"NIC2375",4.042458963,-52.67848103,"South America"
"134","NIC193","A",1e-05,0.719493,"NIC193",16.0207,-61.597,"Caribbean"
"135","NIC249","A",1e-05,0.720716,"NIC249",16.0207,-61.597,"Caribbean"
"136","NIC441","A",1e-05,0.726042,"NIC441",4.08399,-52.67769,"South America"
"137","NIC1855","A",1e-05,0.728129,"NIC1855",14.675129,-61.095721,"Caribbean"
"138","NIC203","A",1e-05,0.730831,"NIC203",16.0459,-61.6262,"Caribbean"
"139","EG5889","A",1e-05,0.732211,"EG5889",18.3,-65.8,"Caribbean"
"140","NIC1181","A",1e-05,0.735467,"NIC1181",-12.88332003,-69.48725897,"South America"
"141","QG2726","A",1e-05,0.739996,"QG2726",9.1598,-79.8399,"Central America"
"142","NIC114","A",1e-05,0.741455,"NIC114",16.0435,-61.643,"Caribbean"
"143","NIC55","A",1e-05,0.743284,"NIC55",4.08225,-52.67965,"South America"
"144","NIC1432","A",1e-05,0.747076,"NIC1432",4.087813022,-52.67992197,"South America"
"145","JU1847","A",1e-05,0.747848,"JU1847",4.090833,-52.67465,"South America"
"146","NIC1188","A",1e-05,0.752815,"NIC1188",-12.88252903,-69.48456,"South America"
"147","NIC988","A",1e-05,0.753316,"NIC988",4.03726,-52.67243,"South America"
"148","QG3831","A",1e-05,0.754022,"QG3831",10.43182,-84.01499,"Central America"
"149","NIC987","A",1e-05,0.755285,"NIC987",4.03726,-52.67243,"South America"
"150","NIC1338","A",1e-05,0.757591,"NIC1338",4.048259994,-52.67714798,"South America"
"151","NIC1939","A",1e-05,0.759574,"NIC1939",14.80577,-61.147328,"Caribbean"
"152","QG3834","A",1e-05,0.763749,"QG3834",10.42972,-84.00718,"Central America"
"153","NIC389","A",1e-05,0.764095,"NIC389",5.29111,-53.05539,"South America"
"154","QG5305","A",1e-05,0.765872,"QG5305",6.9194,158.271,"Micronesia"
"155","QG3790","A",1e-05,0.765909,"QG3790",10.42551667,-84.01403333,"Central America"
"156","NIC1881","A",1e-05,0.766245,"NIC1881",14.744609,-61.094657,"Caribbean"
"157","QG3852","A",1e-05,0.768877,"QG3852",10.41900556,-84.00699722,"Central America"
"158","NIC300","A",1e-05,0.769587,"NIC300",4.08969,-52.67731,"South America"
"159","QG3818","A",1e-05,0.772497,"QG3818",10.4262,-84.0013167,"Central America"
"160","NIC1268","A",1e-05,0.77406,"NIC1268",3.608203959,-53.175201,"South America"
"161","QG4646","A",1e-05,0.776422,"QG4646",6.8567,158.2236,"Micronesia"
"162","QG4782","A",1e-05,0.776531,"QG4782",6.8567,158.2236,"Micronesia"
"163","QG4869","A",1e-05,0.776531,"QG4869",6.8567,158.2236,"Micronesia"
"164","NIC1137","A",1e-05,0.777068,"NIC1137",-12.872141,-69.49788203,"South America"
"165","NIC1278","A",1e-05,0.777321,"NIC1278",3.638634961,-53.20414497,"South America"
"166","QG3843","A",1e-05,0.778513,"QG3843",10.42963,-84.00833,"Central America"
"167","NIC1914","A",1e-05,0.784333,"NIC1914",14.724882,-61.105406,"Caribbean"
"168","NIC311","A",1e-05,0.78493,"NIC311",4.09125,-52.67489,"South America"
"169","NIC939","A",1e-05,0.791214,"NIC939",4.03128,-52.68028,"South America"
"170","NIC2363","A",1e-05,0.796328,"NIC2363",4.037193032,-52.67742399,"South America"
"171","NIC85","A",1e-05,0.797643,"NIC85",4.08533,-52.6751,"South America"
"172","NIC424","A",1e-05,0.798258,"NIC424",5.41432,-53.65382,"South America"
"173","NIC434","A",1e-05,0.800683,"NIC434",4.08584,-52.67358,"South America"
"174","NIC908","A",1e-05,0.808448,"NIC908",4.04372,-52.67704,"South America"
"175","NIC393","A",1e-05,0.810767,"NIC393",4.04701,-52.67817,"South America"
"176","NIC989","A",1e-05,0.811463,"NIC989",4.03713,-52.67196,"South America"
"177","QG3847","A",1e-05,0.812019,"QG3847",10.41828889,-84.00399167,"Central America"
"178","ECA799","A",1e-05,0.812286,"ECA799",19.589467,-155.068069,"Hawaii"
"179","NIC1165","A",1e-05,0.817933,"NIC1165",-12.87688399,-69.49484501,"South America"
"180","NIC994","A",1e-05,0.818342,"NIC994",4.04243,-52.67869,"South America"
"181","NIC1478","A",1e-05,0.819868,"NIC1478",4.086242002,-52.67756699,"South America"
"182","NIC586","A",1e-05,0.824316,"NIC586",15.40493,-61.34619,"Caribbean"
"183","NIC468","A",1e-05,0.824754,"NIC468",4.0883,-52.67541,"South America"
"184","NIC469","A",1e-05,0.826106,"NIC469",4.0883,-52.67541,"South America"
"185","QG848","A",1e-05,0.826987,"QG848",9.15445,-79.82763,"Central America"
"186","NIC938","A",1e-05,0.82958,"NIC938",4.03397,-52.67852,"South America"
"187","QG981","A",1e-05,0.830326,"QG981",9.14576403,-79.8544232,"Central America"
"188","NIC1343","A",1e-05,0.830592,"NIC1343",4.048513966,-52.67673198,"South America"
"189","NIC903","A",1e-05,0.831061,"NIC903",4.04877,-52.67666,"South America"
"190","NIC1389","A",1e-05,0.833026,"NIC1389",3.616803959,-53.19629196,"South America"
"191","NIC1917","A",1e-05,0.834736,"NIC1917",14.67639,-61.090457,"Caribbean"
"192","QG3817","A",1e-05,0.835157,"QG3817",10.42972,-84.00742,"Central America"
"193","NIC1391","A",1e-05,0.835792,"NIC1391",3.596770959,-53.17791598,"South America"
"194","NIC425","A",1e-05,0.837846,"NIC425",5.53544,-53.5634,"South America"
"195","NIC57","A",1e-05,0.83819,"NIC57",4.08658,-52.67928,"South America"
"196","QG3785","A",1e-05,0.839402,"QG3785",10.43082,-84.01138,"Central America"
"197","QG3807","A",1e-05,0.840862,"QG3807",10.43182,-84.01499,"Central America"
"198","NIC941","A",1e-05,0.843542,"NIC941",4.03687,-52.67743,"South America"
"199","NIC572","A",1e-05,0.846109,"NIC572",15.47461,-61.29876,"Caribbean"
"200","NIC571","A",1e-05,0.846204,"NIC571",15.47461,-61.29876,"Caribbean"
"201","NIC1290","A",1e-05,0.849586,"NIC1290",3.605792988,-53.17799502,"South America"
"202","NIC489","A",1e-05,0.851885,"NIC489",4.08695,-52.67731,"South America"
"203","JU1821","A",1e-05,0.855193,"JU1821",4.087967,-52.675167,"South America"
"204","QG3539","A",1e-05,0.855839,"QG3539",10.42332222,-84.00135556,"Central America"
"205","NIC1170","A",1e-05,0.856346,"NIC1170",-12.87956603,-69.49155604,"South America"
"206","QG3821","A",1e-05,0.864023,"QG3821",10.42540556,-84.00121667,"Central America"
"207","NIC492","A",1e-05,0.864953,"NIC492",4.0864,-52.67639,"South America"
"208","NIC1300","A",1e-05,0.867576,"NIC1300",3.594842032,-53.17887696,"South America"
"209","NIC450","A",1e-05,0.869906,"NIC450",4.08926,-52.67607,"South America"
"210","NIC1344","A",1e-05,0.870288,"NIC1344",4.055127036,-52.67816302,"South America"
"211","NIC2364","A",1e-05,0.870565,"NIC2364",4.035310037,-52.67778299,"South America"
"212","NIC1112","A",1e-05,0.878269,"NIC1112",-12.829016,-71.377696,"South America"
"213","QG3543","A",1e-05,0.882502,"QG3543",10.42641667,-84.01201667,"Central America"
"214","NIC1323","A",1e-05,0.882865,"NIC1323",4.556285972,-52.20881601,"South America"
"215","QG3789","A",1e-05,0.883828,"QG3789",10.42608333,-84.0092,"Central America"
"216","NIC56","A",1e-05,0.88396,"NIC56",4.08263,-52.67992,"South America"
"217","NIC1317","A",1e-05,0.885907,"NIC1317",4.555320963,-52.209778,"South America"
"218","NIC458","A",1e-05,0.887766,"NIC458",4.08141,-52.68219,"South America"
"219","QG131","A",1e-05,0.891456,"QG131",22.22955,-159.4764,"Hawaii"
"220","NIC533","A",1e-05,0.901667,"NIC533",16.01855,-61.597903,"Caribbean"
"221","QG850","A",1e-05,0.901748,"QG850",9.159436,-79.844493,"Central America"
"222","QG3829","A",1e-05,0.903563,"QG3829",10.42346389,-84.00128333,"Central America"
"223","QG3009","A",1e-05,0.903695,"QG3009",9.16005,-79.841,"Central America"
"224","NIC1155","A",1e-05,0.904011,"NIC1155",-12.87564204,-69.49654997,"South America"
"225","EG6180","A",1e-05,0.905432,"EG6180",18.3,-65.8,"Caribbean"
"226","NIC478","A",1e-05,0.906527,"NIC478",4.08855,-52.67645,"South America"
"227","JU1838","A",1e-05,0.912787,"JU1838",4.085517,-52.681917,"South America"
"228","NIC2367","A",1e-05,0.919287,"NIC2367",4.038957004,-52.66788497,"South America"
"229","NIC496","A",1e-05,0.925632,"NIC496",4.08803,-52.67552,"South America"
"230","NIC1395","A",1e-05,0.928259,"NIC1395",3.632552968,-53.20619199,"South America"
"231","NIC1363","A",1e-05,0.929637,"NIC1363",4.058048967,-52.67827903,"South America"
"232","JU1845","A",1e-05,0.931415,"JU1845",4.089583,-52.67705,"South America"
"233","NIC384","A",1e-05,0.933086,"NIC384",4.06126,-52.67946,"South America"
"234","NIC1116","A",1e-05,0.935498,"NIC1116",-12.838824,-71.365178,"South America"
"235","NIC1193","A",1e-05,0.936792,"NIC1193",-12.84973802,-69.45760002,"South America"
"236","NIC391","A",1e-05,0.938781,"NIC391",4.03715,-52.67126,"South America"
"237","NIC1420","A",1e-05,0.940999,"NIC1420",3.603495006,-53.19458197,"South America"
"238","NIC321","A",1e-05,0.943112,"NIC321",5.53515,-53.56151,"South America"
"239","QG3523","A",1e-05,0.943798,"QG3523",10.43288,-84.00678,"Central America"
"240","QG3809","A",1e-05,0.945993,"QG3809",10.43288,-84.00678,"Central America"
"241","NIC1405","A",1e-05,0.950733,"NIC1405",3.600050965,-53.18947999,"South America"
"242","NIC1387","A",1e-05,0.952642,"NIC1387",3.603495006,-53.19458197,"South America"
"243","NIC570","A",1e-05,0.952765,"NIC570",15.47461,-61.29876,"Caribbean"
"244","NIC1307","A",1e-05,0.957132,"NIC1307",4.868027978,-52.34595903,"South America"
"245","NIC1929","A",1e-05,0.957853,"NIC1929",14.670499,-61.09485,"Caribbean"
"246","QG3824","A",1e-05,0.958423,"QG3824",10.44022,-84.01188,"Central America"
"247","NIC1254","A",1e-05,0.9634,"NIC1254",4.085349999,-52.68294297,"South America"
"248","NIC1142","A",1e-05,0.974906,"NIC1142",-12.87388603,-69.49565898,"South America"
"249","NIC1355","A",1e-05,0.984629,"NIC1355",4.057417978,-52.67890298,"South America"
"250","NIC1354","A",1e-05,0.986162,"NIC1354",4.071575012,-52.68970096,"South America"
"251","QG3849","A",1e-05,0.990146,"QG3849",10.42551667,-84.01403333,"Central America"
"252","QG3533","A",1e-05,0.9916,"QG3533",10.42641667,-84.01201667,"Central America"
"253","QG2897","A",1e-05,0.999707,"QG2897",-16.10295,145.44645,"Australia"
"254","QG2899","A",1e-05,0.999707,"QG2899",-16.103617,145.4467,"Australia"
"255","QG2898","A",1e-05,0.99971,"QG2898",-16.103617,145.4467,"Australia"
"256","ECA790","A",1e-05,0.999712,"ECA790",22.053952,-159.367837,"Hawaii"
"257","ECA794","A",1e-05,0.999713,"ECA794",22.053952,-159.367837,"Hawaii"
"258","ECA2900","A",0.999715,0.999715,"ECA2900",21.355658,-157.7645652,"Hawaii"
"259","NIC1301","A",1e-05,0.999715,"NIC1301",3.620189996,-53.20809804,"South America"
"260","QG1004","A",1e-05,0.999715,"QG1004",9.164456,-79.844623,"Central America"
"261","QG2905","A",1e-05,0.999715,"QG2905",-16.10365,145.447317,"Australia"
"262","QG4669","A",1e-05,0.999716,"QG4669",6.9684,158.1899,"Micronesia"
"263","QG4894","A",1e-05,0.999716,"QG4894",6.9196,158.2631,"Micronesia"
"264","QG2904","A",1e-05,0.999717,"QG2904",-16.10365,145.447317,"Australia"
"265","QG4730","A",1e-05,0.999717,"QG4730",6.9196,158.2631,"Micronesia"
"266","NIC1147","A",1e-05,0.999718,"NIC1147",-12.87586299,-69.49340601,"South America"
"267","NIC58","A",1e-05,0.999718,"NIC58",4.08731,-52.67866,"South America"
"268","QG4672","A",1e-05,0.999719,"QG4672",6.9643,158.1915,"Micronesia"
"269","QG5629","A",1e-05,0.999719,"QG5629",6.9169,158.2622,"Micronesia"
"270","QG4629","A",1e-05,0.99972,"QG4629",6.8679,158.1784,"Micronesia"
"271","QG4696","A",1e-05,0.99972,"QG4696",6.9668,158.1916,"Micronesia"
"272","QG834","A",1e-05,0.99972,"QG834",9.15385,-79.83077,"Central America"
"273","ECA2087","A",0.999721,0.999721,"ECA2087",21.394489,-157.90023,"Hawaii"
"274","NIC775","A",1e-05,0.999721,"NIC775",15.34529,-61.31009,"Caribbean"
"275","NIC909","A",1e-05,0.999721,"NIC909",4.03955,-52.67374,"South America"
"276","QG4878","A",1e-05,0.999721,"QG4878",6.8632,158.1746,"Micronesia"
"277","QG5237","A",1e-05,0.999721,"QG5237",6.8632,158.1746,"Micronesia"
"278","QG5256","A",1e-05,0.999721,"QG5256",6.8632,158.1746,"Micronesia"
"279","QG5260","A",1e-05,0.999721,"QG5260",6.8632,158.1746,"Micronesia"
"280","QG5510","A",1e-05,0.999721,"QG5510",6.9639,158.1907,"Micronesia"
"281","ECA797","A",1e-05,0.999722,"ECA797",19.590717,-155.067906,"Hawaii"
"282","NIC1169","A",1e-05,0.999722,"NIC1169",-12.87919999,-69.49226297,"South America"
"283","NIC1470","A",1.4e-05,0.999722,"NIC1470",4.090107987,-52.68292302,"South America"
"284","NIC1592","A",1e-05,0.999722,"NIC1592",24.68622,121.13734,"Taiwan"
"285","QG2896","A",1e-05,0.999722,"QG2896",-16.10295,145.44645,"Australia"
"286","QG3546","A",1e-05,0.999722,"QG3546",10.43288,-84.00678,"Central America"
"287","QG3872","A",1e-05,0.999722,"QG3872",10.44027,-84.01227,"Central America"
"288","QG4893","A",1e-05,0.999722,"QG4893",6.8577,158.2157,"Micronesia"
"289","QG5220","A",1e-05,0.999722,"QG5220",6.8632,158.1746,"Micronesia"
"290","QG5262","A",1e-05,0.999722,"QG5262",6.8648,158.1774,"Micronesia"
"291","QG921","A",1e-05,0.999722,"QG921",9.164456,-79.844623,"Central America"
"292","NIC589","A",1e-05,0.999723,"NIC589",15.40528,-61.34618,"Caribbean"
"293","QG3055","A",1e-05,0.999723,"QG3055",9.16484,-79.83659,"Central America"
"294","QG3873","A",1e-05,0.999723,"QG3873",10.44027,-84.01227,"Central America"
"295","QG4695","A",1e-05,0.999723,"QG4695",6.8648,158.1774,"Micronesia"
"296","QG4867","A",1e-05,0.999723,"QG4867",6.8567,158.2225,"Micronesia"
"297","QG845","A",1e-05,0.999723,"QG845",9.15443,-79.82735,"Central America"
"298","ECA1449","A",1e-05,0.999724,"ECA1449",19.8552394,-155.1527495,"Hawaii"
"299","ECA1453","A",1e-05,0.999724,"ECA1453",19.854497,-155.15326,"Hawaii"
"300","ECA1481","A",0.999724,0.999724,"ECA1481",21.39448889,-157.9002278,"Hawaii"
"301","ECA1579","A",0.999724,0.999724,"ECA1579",21.317253,-157.81937,"Hawaii"
"302","ECA1581","A",0.999724,0.999724,"ECA1581",21.317253,-157.81937,"Hawaii"
"303","ECA1583","A",0.999724,0.999724,"ECA1583",21.317253,-157.81937,"Hawaii"
"304","ECA1585","A",0.999724,0.999724,"ECA1585",21.317253,-157.81937,"Hawaii"
"305","ECA1599","A",0.999724,0.999724,"ECA1599",21.394489,-157.90023,"Hawaii"
"306","ECA1603","A",0.999724,0.999724,"ECA1603",21.39578611,-157.9005111,"Hawaii"
"307","ECA2898","A",0.999724,0.999724,"ECA2898",21.355658,-157.7645652,"Hawaii"
"308","ECA2899","A",0.999724,0.999724,"ECA2899",21.355658,-157.7645652,"Hawaii"
"309","ECA2910","A",0.999724,0.999724,"ECA2910",21.355658,-157.7645652,"Hawaii"
"310","ECA2920","A",0.999724,0.999724,"ECA2920",21.355658,-157.7645652,"Hawaii"
"311","NIC1293","A",1e-05,0.999724,"NIC1293",3.644524002,-53.19812902,"South America"
"312","NIC1305","A",1e-05,0.999724,"NIC1305",3.614802025,-53.19812601,"South America"
"313","NIC372","A",1e-05,0.999724,"NIC372",4.03712,-52.67044,"South America"
"314","NIC567","A",1e-05,0.999724,"NIC567",15.37806,-61.33964,"Caribbean"
"315","NIC99","A",1e-05,0.999724,"NIC99",4.08747,-52.67394,"South America"
