,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,
1,I,15000.5,10001,20000,theta,0.000922300406071987
2,I,25000.5,20001,30000,theta,0.0013810768091609869
3,I,35000.5,30001,40000,theta,0.0010043606287697528
4,I,45000.5,40001,50000,theta,0.0013937232340001623
5,I,55000.5,50001,60000,theta,0.0014342435473724234
6,I,65000.5,60001,70000,theta,0.0015984747037947296
7,I,75000.5,70001,80000,theta,0.0012432546920643902
8,I,85000.5,80001,90000,theta,0.0012186164905928574
9,I,95000.5,90001,100000,theta,0.0012604001947682793
10,I,105000.5,100001,110000,theta,0.0012991989339789065
11,I,115000.5,110001,120000,theta,0.0010534348973742318
12,I,125000.5,120001,130000,theta,0.000924479853342178
13,I,135000.5,130001,140000,theta,0.0010848172319566894
14,I,145000.5,140001,150000,theta,0.0011544722725877286
15,I,155000.5,150001,160000,theta,0.0014223865460845047
16,I,165000.5,160001,170000,theta,0.0010081523634656415
17,I,175000.5,170001,180000,theta,0.001391706317312858
18,I,185000.5,180001,190000,theta,0.0013435572580712315
19,I,195000.5,190001,200000,theta,0.0016936322794044959
20,I,205000.5,200001,210000,theta,0.0016990798543937073
21,I,215000.5,210001,220000,theta,0.0015458515580475765
22,I,225000.5,220001,230000,theta,0.0017888053514562628
23,I,235000.5,230001,240000,theta,0.0016401727445149073
24,I,245000.5,240001,250000,theta,0.0012301442204150292
25,I,255000.5,250001,260000,theta,0.0008770819546330438
26,I,265000.5,260001,270000,theta,0.0014986576630433796
27,I,275000.5,270001,280000,theta,0.0013425882762690628
28,I,285000.5,280001,290000,theta,0.0016536731901515152
29,I,295000.5,290001,300000,theta,0.0014311434053803059
30,I,305000.5,300001,310000,theta,0.0013466931541611282
31,I,315000.5,310001,320000,theta,0.0015960890434370512
32,I,325000.5,320001,330000,theta,0.0013698305133185242
33,I,335000.5,330001,340000,theta,0.0016241899788157522
34,I,345000.5,340001,350000,theta,0.0015755723982688425
35,I,355000.5,350001,360000,theta,0.0015506382090683135
36,I,365000.5,360001,370000,theta,0.0018017353350999461
37,I,375000.5,370001,380000,theta,0.0013922231449342041
38,I,385000.5,380001,390000,theta,0.0019298576837780469
39,I,395000.5,390001,400000,theta,0.003928880541181243
40,I,405000.5,400001,410000,theta,0.004802152891708568
41,I,415000.5,410001,420000,theta,0.0051484192948281346
42,I,425000.5,420001,430000,theta,0.0039018465356498574
43,I,435000.5,430001,440000,theta,0.007122008807098171
44,I,445000.5,440001,450000,theta,0.0022807663397950238
